,agent,opponent
5651,3464,2189
5652,3465,2189
5653,3466,2189
5654,3467,2189
5655,3468,2189
5656,3469,2189
5657,3470,2189
5658,3470,2190
5659,3470,2191
5660,3470,2192
5661,3471,2192
5662,3472,2192
5663,3472,2193
5664,3472,2194
5665,3473,2194
5666,3474,2194
5667,3475,2194
5668,3476,2194
5669,3477,2194
5670,3478,2194
5671,3479,2194
5672,3480,2194
5673,3480,2195
5674,3481,2195
5675,3482,2195
5676,3482,2196
5677,3482,2197
5678,3483,2197
5679,3484,2197
5680,3485,2197
5681,3486,2197
5682,3487,2197
5683,3487,2198
5684,3488,2198
5685,3489,2198
5686,3490,2198
5687,3491,2198
5688,3492,2198
5689,3492,2199
5690,3493,2199
5691,3494,2199
5692,3494,2200
5693,3495,2200
5694,3496,2200
5695,3497,2200
5696,3497,2201
5697,3497,2202
5698,3498,2202
5699,3499,2202
5700,3500,2202
5701,3501,2202
5702,3501,2203
5703,3502,2203
5704,3503,2203
5705,3504,2203
5706,3505,2203
5707,3506,2203
5708,3507,2203
5709,3508,2203
5710,3509,2203
5711,3509,2204
5712,3510,2204
5713,3511,2204
5714,3512,2204
5715,3513,2204
5716,3513,2205
5717,3514,2205
5718,3515,2205
5719,3515,2206
5720,3515,2207
5721,3516,2207
5722,3517,2207
5723,3517,2208
5724,3518,2208
5725,3519,2208
5726,3519,2209
5727,3519,2210
5728,3520,2210
5729,3520,2211
5730,3520,2212
5731,3520,2213
5732,3521,2213
5733,3522,2213
5734,3523,2213
5735,3524,2213
5736,3524,2214
5737,3525,2214
5738,3526,2214
5739,3526,2215
5740,3527,2215
5741,3528,2215
5742,3529,2215
5743,3530,2215
5744,3531,2215
5745,3532,2215
5746,3533,2215
5747,3534,2215
5748,3535,2215
5749,3535,2216
5750,3536,2216
5751,3537,2216
5752,3538,2216
5753,3539,2216
5754,3540,2216
5755,3540,2217
5756,3540,2218
5757,3541,2218
5758,3542,2218
5759,3542,2219
5760,3542,2220
5761,3543,2220
5762,3544,2220
5763,3545,2220
5764,3546,2220
5765,3546,2221
5766,3547,2221
5767,3548,2221
5768,3548,2222
5769,3549,2222
5770,3550,2222
5771,3551,2222
5772,3551,2223
5773,3551,2224
5774,3552,2224
5775,3552,2225
5776,3553,2225
5777,3554,2225
5778,3555,2225
5779,3556,2225
5780,3556,2226
5781,3556,2227
5782,3557,2227
5783,3558,2227
5784,3558,2228
5785,3559,2228
5786,3560,2228
5787,3560,2229
5788,3560,2230
5789,3560,2231
5790,3560,2232
5791,3561,2232
5792,3561,2233
5793,3562,2233
5794,3563,2233
5795,3564,2233
5796,3565,2233
5797,3566,2233
5798,3566,2234
5799,3567,2234
5800,3568,2234
5801,3568,2235
5802,3569,2235
5803,3570,2235
5804,3571,2235
5805,3572,2235
5806,3572,2236
5807,3573,2236
5808,3573,2237
5809,3574,2237
5810,3574,2238
5811,3574,2239
5812,3574,2240
5813,3575,2240
5814,3576,2240
5815,3577,2240
5816,3577,2241
5817,3578,2241
5818,3579,2241
5819,3580,2241
5820,3580,2242
5821,3581,2242
5822,3582,2242
5823,3583,2242
5824,3584,2242
5825,3585,2242
5826,3585,2243
5827,3586,2243
5828,3586,2244
5829,3587,2244
5830,3588,2244
5831,3588,2245
5832,3589,2245
5833,3589,2246
5834,3590,2246
5835,3590,2247
5836,3591,2247
5837,3592,2247
5838,3592,2248
5839,3592,2249
5840,3592,2250
5841,3592,2251
5842,3593,2251
5843,3594,2251
5844,3595,2251
5845,3595,2252
5846,3596,2252
5847,3596,2253
5848,3597,2253
5849,3598,2253
5850,3598,2254
5851,3599,2254
5852,3599,2255
5853,3600,2255
5854,3601,2255
5855,3602,2255
5856,3603,2255
5857,3604,2255
5858,3604,2256
5859,3605,2256
5860,3606,2256
5861,3606,2257
5862,3606,2258
5863,3607,2258
5864,3608,2258
5865,3609,2258
5866,3609,2259
5867,3610,2259
5868,3611,2259
5869,3611,2260
5870,3611,2261
5871,3612,2261
5872,3613,2261
5873,3613,2262
5874,3614,2262
5875,3614,2263
5876,3614,2264
5877,3614,2265
5878,3615,2265
5879,3616,2265
5880,3617,2265
5881,3618,2265
5882,3618,2266
5883,3618,2267
5884,3619,2267
5885,3619,2268
5886,3620,2268
5887,3620,2269
5888,3621,2269
5889,3621,2270
5890,3621,2271
5891,3622,2271
5892,3623,2271
5893,3623,2272
5894,3623,2273
5895,3624,2273
5896,3624,2274
5897,3625,2274
5898,3625,2275
5899,3626,2275
5900,3626,2276
5901,3627,2276
5902,3628,2276
5903,3628,2277
5904,3628,2278
5905,3629,2278
5906,3629,2279
5907,3630,2279
5908,3631,2279
5909,3631,2280
5910,3631,2281
5911,3631,2282
5912,3631,2283
5913,3631,2284
5914,3632,2284
5915,3633,2284
5916,3633,2285
5917,3634,2285
5918,3634,2286
5919,3635,2286
5920,3635,2287
5921,3636,2287
5922,3636,2288
5923,3637,2288
5924,3638,2288
5925,3638,2289
5926,3638,2290
5927,3638,2291
5928,3638,2292
5929,3639,2292
5930,3640,2292
5931,3640,2293
5932,3641,2293
5933,3642,2293
5934,3643,2293
5935,3643,2294
5936,3643,2295
5937,3644,2295
5938,3645,2295
5939,3645,2296
5940,3646,2296
5941,3647,2296
5942,3647,2297
5943,3647,2298
5944,3647,2299
5945,3647,2300
5946,3648,2300
5947,3648,2301
5948,3649,2301
5949,3650,2301
5950,3650,2302
5951,3651,2302
5952,3651,2303
5953,3652,2303
5954,3653,2303
5955,3654,2303
5956,3654,2304
5957,3655,2304
5958,3656,2304
5959,3657,2304
5960,3657,2305
5961,3657,2306
5962,3658,2306
5963,3659,2306
5964,3660,2306
5965,3660,2307
5966,3661,2307
5967,3661,2308
5968,3661,2309
5969,3662,2309
5970,3663,2309
5971,3664,2309
5972,3665,2309
5973,3666,2309
5974,3666,2310
5975,3667,2310
5976,3668,2310
5977,3668,2311
5978,3669,2311
5979,3670,2311
5980,3670,2312
5981,3671,2312
5982,3671,2313
5983,3672,2313
5984,3672,2314
5985,3673,2314
5986,3673,2315
5987,3674,2315
5988,3674,2316
5989,3674,2317
5990,3675,2317
5991,3675,2318
5992,3675,2319
5993,3675,2320
5994,3675,2321
5995,3675,2322
5996,3675,2323
5997,3676,2323
5998,3676,2324
5999,3677,2324
6000,3678,2324
6001,3679,2324
6002,3680,2324
6003,3680,2325
6004,3681,2325
6005,3682,2325
6006,3683,2325
6007,3684,2325
6008,3685,2325
6009,3685,2326
6010,3686,2326
6011,3687,2326
6012,3688,2326
6013,3688,2327
6014,3688,2328
6015,3689,2328
6016,3690,2328
6017,3690,2329
6018,3690,2330
6019,3691,2330
6020,3692,2330
6021,3692,2331
6022,3692,2332
6023,3693,2332
6024,3694,2332
6025,3694,2333
6026,3694,2334
6027,3695,2334
6028,3696,2334
6029,3697,2334
6030,3697,2335
6031,3698,2335
6032,3699,2335
6033,3699,2336
6034,3700,2336
6035,3701,2336
6036,3701,2337
6037,3702,2337
6038,3703,2337
6039,3704,2337
6040,3704,2338
6041,3705,2338
6042,3705,2339
6043,3705,2340
6044,3705,2341
6045,3706,2341
6046,3707,2341
6047,3708,2341
6048,3709,2341
6049,3710,2341
6050,3711,2341
6051,3711,2342
6052,3711,2343
6053,3711,2344
6054,3712,2344
6055,3713,2344
6056,3713,2345
6057,3714,2345
6058,3714,2346
6059,3715,2346
6060,3716,2346
6061,3717,2346
6062,3717,2347
6063,3718,2347
6064,3719,2347
6065,3719,2348
6066,3720,2348
6067,3721,2348
6068,3721,2349
6069,3722,2349
6070,3723,2349
6071,3724,2349
6072,3725,2349
6073,3725,2350
6074,3726,2350
6075,3726,2351
6076,3726,2352
6077,3727,2352
6078,3727,2353
6079,3728,2353
6080,3729,2353
6081,3730,2353
6082,3730,2354
6083,3730,2355
6084,3731,2355
6085,3731,2356
6086,3732,2356
6087,3733,2356
6088,3733,2357
6089,3733,2358
6090,3733,2359
6091,3733,2360
6092,3733,2361
6093,3734,2361
6094,3734,2362
6095,3734,2363
6096,3734,2364
6097,3734,2365
6098,3734,2366
6099,3735,2366
6100,3736,2366
6101,3737,2366
6102,3738,2366
6103,3739,2366
6104,3739,2367
6105,3739,2368
6106,3740,2368
6107,3741,2368
6108,3742,2368
6109,3743,2368
6110,3743,2369
6111,3743,2370
6112,3743,2371
6113,3743,2372
6114,3743,2373
6115,3743,2374
6116,3744,2374
6117,3744,2375
6118,3744,2376
6119,3744,2377
6120,3744,2378
6121,3745,2378
6122,3746,2378
6123,3747,2378
6124,3748,2378
6125,3749,2378
6126,3749,2379
6127,3750,2379
6128,3750,2380
6129,3751,2380
6130,3752,2380
6131,3753,2380
6132,3753,2381
6133,3754,2381
6134,3755,2381
6135,3755,2382
6136,3755,2383
6137,3756,2383
6138,3756,2384
6139,3756,2385
6140,3757,2385
6141,3758,2385
6142,3759,2385
6143,3759,2386
6144,3760,2386
6145,3760,2387
6146,3761,2387
6147,3761,2388
6148,3761,2389
6149,3762,2389
6150,3762,2390
6151,3763,2390
6152,3763,2391
6153,3763,2392
6154,3763,2393
6155,3764,2393
6156,3765,2393
6157,3765,2394
6158,3765,2395
6159,3766,2395
6160,3767,2395
6161,3767,2396
6162,3767,2397
6163,3767,2398
6164,3767,2399
6165,3768,2399
6166,3768,2400
6167,3768,2401
6168,3768,2402
6169,3769,2402
6170,3769,2403
6171,3770,2403
6172,3771,2403
6173,3771,2404
6174,3771,2405
6175,3771,2406
6176,3772,2406
6177,3773,2406
6178,3774,2406
6179,3774,2407
6180,3774,2408
6181,3774,2409
6182,3774,2410
6183,3774,2411
6184,3775,2411
6185,3775,2412
6186,3775,2413
6187,3776,2413
6188,3776,2414
6189,3777,2414
6190,3778,2414
6191,3779,2414
6192,3779,2415
6193,3779,2416
6194,3779,2417
6195,3780,2417
6196,3781,2417
6197,3782,2417
6198,3782,2418
6199,3782,2419
6200,3783,2419
6201,3783,2420
6202,3784,2420
6203,3785,2420
6204,3786,2420
6205,3786,2421
6206,3786,2422
6207,3787,2422
6208,3787,2423
6209,3788,2423
6210,3789,2423
6211,3790,2423
6212,3790,2424
6213,3790,2425
6214,3791,2425
6215,3792,2425
6216,3793,2425
6217,3793,2426
6218,3794,2426
6219,3794,2427
6220,3795,2427
6221,3796,2427
6222,3797,2427
6223,3798,2427
6224,3798,2428
6225,3799,2428
6226,3799,2429
6227,3800,2429
6228,3801,2429
6229,3802,2429
6230,3802,2430
6231,3803,2430
6232,3803,2431
6233,3803,2432
6234,3804,2432
6235,3805,2432
6236,3805,2433
6237,3806,2433
6238,3807,2433
6239,3808,2433
6240,3809,2433
6241,3810,2433
6242,3811,2433
6243,3811,2434
6244,3811,2435
6245,3811,2436
6246,3812,2436
6247,3812,2437
6248,3813,2437
6249,3813,2438
6250,3814,2438
6251,3815,2438
6252,3816,2438
6253,3816,2439
6254,3817,2439
6255,3818,2439
6256,3818,2440
6257,3819,2440
6258,3819,2441
6259,3820,2441
6260,3821,2441
6261,3821,2442
6262,3821,2443
6263,3822,2443
6264,3823,2443
6265,3823,2444
6266,3823,2445
6267,3824,2445
6268,3824,2446
6269,3825,2446
6270,3825,2447
6271,3826,2447
6272,3827,2447
6273,3827,2448
6274,3828,2448
6275,3828,2449
6276,3829,2449
6277,3830,2449
6278,3831,2449
6279,3832,2449
6280,3832,2450
6281,3832,2451
6282,3833,2451
6283,3833,2452
6284,3833,2453
6285,3834,2453
6286,3834,2454
6287,3835,2454
6288,3835,2455
6289,3836,2455
6290,3837,2455
6291,3838,2455
6292,3839,2455
6293,3839,2456
6294,3839,2457
6295,3839,2458
6296,3839,2459
6297,3840,2459
6298,3841,2459
6299,3841,2460
6300,3842,2460
6301,3842,2461
6302,3843,2461
6303,3843,2462
6304,3844,2462
6305,3845,2462
6306,3846,2462
6307,3847,2462
6308,3848,2462
6309,3849,2462
6310,3850,2462
6311,3851,2462
6312,3852,2462
6313,3853,2462
6314,3854,2462
6315,3854,2463
6316,3855,2463
6317,3856,2463
6318,3857,2463
6319,3858,2463
6320,3858,2464
6321,3859,2464
6322,3859,2465
6323,3859,2466
6324,3859,2467
6325,3859,2468
6326,3859,2469
6327,3860,2469
6328,3860,2470
6329,3861,2470
6330,3861,2471
6331,3861,2472
6332,3862,2472
6333,3862,2473
6334,3863,2473
6335,3863,2474
6336,3864,2474
6337,3865,2474
6338,3866,2474
6339,3866,2475
6340,3867,2475
6341,3867,2476
6342,3868,2476
6343,3868,2477
6344,3868,2478
6345,3868,2479
6346,3869,2479
6347,3870,2479
6348,3871,2479
6349,3871,2480
6350,3872,2480
6351,3872,2481
6352,3872,2482
6353,3873,2482
6354,3873,2483
6355,3873,2484
6356,3873,2485
6357,3874,2485
6358,3875,2485
6359,3875,2486
6360,3876,2486
6361,3876,2487
6362,3876,2488
6363,3877,2488
6364,3878,2488
6365,3878,2489
6366,3879,2489
6367,3879,2490
6368,3880,2490
6369,3881,2490
6370,3882,2490
6371,3883,2490
6372,3883,2491
6373,3884,2491
6374,3885,2491
6375,3886,2491
6376,3887,2491
6377,3887,2492
6378,3888,2492
6379,3889,2492
6380,3889,2493
6381,3889,2494
6382,3890,2494
6383,3890,2495
6384,3890,2496
6385,3891,2496
6386,3892,2496
6387,3893,2496
6388,3894,2496
6389,3894,2497
6390,3895,2497
6391,3896,2497
6392,3897,2497
6393,3898,2497
6394,3899,2497
6395,3900,2497
6396,3901,2497
6397,3901,2498
6398,3902,2498
6399,3903,2498
6400,3903,2499
6401,3903,2500
6402,3904,2500
6403,3905,2500
6404,3905,2501
6405,3906,2501
6406,3906,2502
6407,3907,2502
6408,3908,2502
6409,3909,2502
6410,3909,2503
6411,3909,2504
6412,3909,2505
6413,3910,2505
6414,3911,2505
6415,3911,2506
6416,3912,2506
6417,3913,2506
6418,3913,2507
6419,3914,2507
6420,3915,2507
6421,3916,2507
6422,3916,2508
6423,3917,2508
6424,3918,2508
6425,3918,2509
6426,3919,2509
6427,3920,2509
6428,3921,2509
6429,3921,2510
6430,3922,2510
6431,3922,2511
6432,3922,2512
6433,3922,2513
6434,3923,2513
6435,3923,2514
6436,3924,2514
6437,3925,2514
6438,3926,2514
6439,3927,2514
6440,3927,2515
6441,3928,2515
6442,3929,2515
6443,3930,2515
6444,3930,2516
6445,3931,2516
6446,3931,2517
6447,3932,2517
6448,3933,2517
6449,3933,2518
6450,3934,2518
6451,3935,2518
6452,3936,2518
6453,3936,2519
6454,3937,2519
6455,3937,2520
6456,3938,2520
6457,3938,2521
6458,3939,2521
6459,3939,2522
6460,3940,2522
6461,3940,2523
6462,3940,2524
6463,3940,2525
6464,3940,2526
6465,3940,2527
6466,3941,2527
6467,3942,2527
6468,3942,2528
6469,3943,2528
6470,3944,2528
6471,3945,2528
6472,3945,2529
6473,3945,2530
6474,3946,2530
6475,3946,2531
6476,3947,2531
6477,3948,2531
6478,3949,2531
6479,3949,2532
6480,3950,2532
6481,3951,2532
6482,3951,2533
6483,3952,2533
6484,3953,2533
6485,3954,2533
6486,3955,2533
6487,3956,2533
6488,3957,2533
6489,3958,2533
6490,3959,2533
6491,3960,2533
6492,3960,2534
6493,3961,2534
6494,3962,2534
6495,3963,2534
6496,3963,2535
6497,3964,2535
6498,3965,2535
6499,3965,2536
6500,3965,2537
6501,3965,2538
6502,3965,2539
6503,3965,2540
6504,3965,2541
6505,3966,2541
6506,3967,2541
6507,3968,2541
6508,3968,2542
6509,3968,2543
6510,3968,2544
6511,3968,2545
6512,3969,2545
6513,3969,2546
6514,3970,2546
6515,3971,2546
6516,3971,2547
6517,3972,2547
6518,3972,2548
6519,3972,2549
6520,3973,2549
6521,3974,2549
6522,3975,2549
6523,3976,2549
6524,3977,2549
6525,3978,2549
6526,3979,2549
6527,3979,2550
6528,3979,2551
6529,3979,2552
6530,3980,2552
6531,3981,2552
6532,3982,2552
6533,3983,2552
6534,3983,2553
6535,3984,2553
6536,3984,2554
6537,3984,2555
6538,3984,2556
6539,3984,2557
6540,3985,2557
6541,3985,2558
6542,3986,2558
6543,3986,2559
6544,3987,2559
6545,3987,2560
6546,3987,2561
6547,3988,2561
6548,3989,2561
6549,3990,2561
6550,3991,2561
6551,3992,2561
6552,3993,2561
6553,3994,2561
6554,3994,2562
6555,3994,2563
6556,3994,2564
6557,3995,2564
6558,3995,2565
6559,3996,2565
6560,3997,2565
6561,3997,2566
6562,3997,2567
6563,3997,2568
6564,3997,2569
6565,3997,2570
6566,3997,2571
6567,3998,2571
6568,3998,2572
6569,3998,2573
6570,3999,2573
6571,3999,2574
6572,4000,2574
6573,4001,2574
6574,4001,2575
6575,4001,2576
6576,4001,2577
6577,4001,2578
6578,4001,2579
6579,4001,2580
6580,4002,2580
6581,4003,2580
6582,4004,2580
6583,4004,2581
6584,4005,2581
6585,4006,2581
6586,4006,2582
6587,4007,2582
6588,4007,2583
6589,4008,2583
6590,4008,2584
6591,4008,2585
6592,4009,2585
6593,4010,2585
6594,4011,2585
6595,4011,2586
6596,4012,2586
6597,4012,2587
6598,4012,2588
6599,4013,2588
6600,4014,2588
6601,4015,2588
6602,4016,2588
6603,4016,2589
6604,4017,2589
6605,4017,2590
6606,4018,2590
6607,4018,2591
6608,4019,2591
6609,4019,2592
6610,4020,2592
6611,4020,2593
6612,4021,2593
6613,4022,2593
6614,4023,2593
6615,4024,2593
6616,4024,2594
6617,4024,2595
6618,4024,2596
6619,4024,2597
6620,4024,2598
6621,4025,2598
6622,4026,2598
6623,4027,2598
6624,4028,2598
6625,4029,2598
6626,4029,2599
6627,4029,2600
6628,4029,2601
6629,4030,2601
6630,4031,2601
6631,4032,2601
6632,4032,2602
6633,4033,2602
6634,4034,2602
6635,4035,2602
6636,4035,2603
6637,4035,2604
6638,4035,2605
6639,4035,2606
6640,4036,2606
6641,4036,2607
6642,4036,2608
6643,4036,2609
6644,4037,2609
6645,4038,2609
6646,4039,2609
6647,4040,2609
6648,4041,2609
6649,4042,2609
6650,4043,2609
6651,4043,2610
6652,4043,2611
6653,4043,2612
6654,4043,2613
6655,4043,2614
6656,4043,2615
6657,4044,2615
6658,4045,2615
6659,4045,2616
6660,4046,2616
6661,4047,2616
6662,4048,2616
6663,4049,2616
6664,4050,2616
6665,4050,2617
6666,4050,2618
6667,4050,2619
6668,4050,2620
6669,4051,2620
6670,4052,2620
6671,4052,2621
6672,4052,2622
6673,4052,2623
6674,4052,2624
6675,4053,2624
6676,4054,2624
6677,4055,2624
6678,4056,2624
6679,4057,2624
6680,4058,2624
6681,4058,2625
6682,4059,2625
6683,4059,2626
6684,4059,2627
6685,4060,2627
6686,4061,2627
6687,4062,2627
6688,4062,2628
6689,4063,2628
6690,4063,2629
6691,4063,2630
6692,4063,2631
6693,4064,2631
6694,4064,2632
6695,4064,2633
6696,4064,2634
6697,4065,2634
6698,4065,2635
6699,4065,2636
6700,4066,2636
6701,4066,2637
6702,4067,2637
6703,4068,2637
6704,4069,2637
6705,4070,2637
6706,4070,2638
6707,4071,2638
6708,4072,2638
6709,4073,2638
6710,4073,2639
6711,4074,2639
6712,4075,2639
6713,4076,2639
6714,4077,2639
6715,4078,2639
6716,4078,2640
6717,4079,2640
6718,4079,2641
6719,4080,2641
6720,4081,2641
6721,4081,2642
6722,4082,2642
6723,4082,2643
6724,4083,2643
6725,4084,2643
6726,4084,2644
6727,4085,2644
6728,4085,2645
6729,4086,2645
6730,4087,2645
6731,4087,2646
6732,4087,2647
6733,4087,2648
6734,4087,2649
6735,4087,2650
6736,4088,2650
6737,4089,2650
6738,4090,2650
6739,4090,2651
6740,4090,2652
6741,4091,2652
6742,4091,2653
6743,4092,2653
6744,4093,2653
6745,4094,2653
6746,4094,2654
6747,4095,2654
6748,4095,2655
6749,4096,2655
6750,4097,2655
6751,4098,2655
6752,4098,2656
6753,4099,2656
6754,4099,2657
6755,4099,2658
6756,4100,2658
6757,4101,2658
6758,4102,2658
6759,4103,2658
6760,4103,2659
6761,4104,2659
6762,4105,2659
6763,4106,2659
6764,4106,2660
6765,4107,2660
6766,4108,2660
6767,4108,2661
6768,4109,2661
6769,4109,2662
6770,4109,2663
6771,4110,2663
6772,4110,2664
6773,4110,2665
6774,4111,2665
6775,4111,2666
6776,4112,2666
6777,4112,2667
6778,4112,2668
6779,4113,2668
6780,4114,2668
6781,4114,2669
6782,4114,2670
6783,4114,2671
6784,4114,2672
6785,4115,2672
6786,4115,2673
6787,4116,2673
6788,4116,2674
6789,4117,2674
6790,4118,2674
6791,4119,2674
6792,4120,2674
6793,4121,2674
6794,4122,2674
6795,4123,2674
6796,4123,2675
6797,4123,2676
6798,4124,2676
6799,4125,2676
6800,4125,2677
6801,4126,2677
6802,4127,2677
6803,4128,2677
6804,4128,2678
6805,4129,2678
6806,4129,2679
6807,4129,2680
6808,4130,2680
6809,4130,2681
6810,4130,2682
6811,4130,2683
6812,4130,2684
6813,4131,2684
6814,4131,2685
6815,4131,2686
6816,4131,2687
6817,4132,2687
6818,4133,2687
6819,4133,2688
6820,4134,2688
6821,4134,2689
6822,4134,2690
6823,4134,2691
6824,4135,2691
6825,4136,2691
6826,4137,2691
6827,4138,2691
6828,4139,2691
6829,4140,2691
6830,4141,2691
6831,4141,2692
6832,4142,2692
6833,4142,2693
6834,4143,2693
6835,4144,2693
6836,4144,2694
6837,4145,2694
6838,4145,2695
6839,4145,2696
6840,4146,2696
6841,4147,2696
6842,4147,2697
6843,4148,2697
6844,4148,2698
6845,4149,2698
6846,4149,2699
6847,4149,2700
6848,4149,2701
6849,4150,2701
6850,4150,2702
6851,4150,2703
6852,4151,2703
6853,4151,2704
6854,4152,2704
6855,4153,2704
6856,4153,2705
6857,4154,2705
6858,4154,2706
6859,4154,2707
6860,4155,2707
6861,4155,2708
6862,4155,2709
6863,4156,2709
6864,4156,2710
6865,4157,2710
6866,4157,2711
6867,4158,2711
6868,4159,2711
6869,4160,2711
6870,4161,2711
6871,4162,2711
6872,4162,2712
6873,4162,2713
6874,4162,2714
6875,4162,2715
6876,4163,2715
6877,4163,2716
6878,4164,2716
6879,4165,2716
6880,4166,2716
6881,4166,2717
6882,4167,2717
6883,4168,2717
6884,4168,2718
6885,4168,2719
6886,4168,2720
6887,4169,2720
6888,4169,2721
6889,4169,2722
6890,4169,2723
6891,4170,2723
6892,4170,2724
6893,4171,2724
6894,4172,2724
6895,4172,2725
6896,4173,2725
6897,4174,2725
6898,4175,2725
6899,4175,2726
6900,4175,2727
6901,4176,2727
6902,4176,2728
6903,4176,2729
6904,4177,2729
6905,4178,2729
6906,4179,2729
6907,4179,2730
6908,4180,2730
6909,4180,2731
6910,4180,2732
6911,4181,2732
6912,4181,2733
6913,4181,2734
6914,4181,2735
6915,4182,2735
6916,4183,2735
6917,4184,2735
6918,4184,2736
6919,4184,2737
6920,4185,2737
6921,4185,2738
6922,4186,2738
6923,4187,2738
6924,4187,2739
6925,4188,2739
6926,4189,2739
6927,4189,2740
6928,4189,2741
6929,4190,2741
6930,4190,2742
6931,4191,2742
6932,4191,2743
6933,4191,2744
6934,4192,2744
6935,4192,2745
6936,4193,2745
6937,4194,2745
6938,4194,2746
6939,4194,2747
6940,4195,2747
6941,4195,2748
6942,4196,2748
6943,4196,2749
6944,4197,2749
6945,4198,2749
6946,4199,2749
6947,4200,2749
6948,4200,2750
6949,4200,2751
6950,4201,2751
6951,4201,2752
6952,4201,2753
6953,4201,2754
6954,4202,2754
6955,4202,2755
6956,4202,2756
6957,4203,2756
6958,4203,2757
6959,4203,2758
6960,4203,2759
6961,4204,2759
6962,4205,2759
6963,4205,2760
6964,4206,2760
6965,4207,2760
6966,4208,2760
6967,4208,2761
6968,4209,2761
6969,4209,2762
6970,4210,2762
6971,4210,2763
